dial_name,turn_id,context,query,gold,s2s,larl,mog,message
MUL2270.json,0,nan,i would like help finding a train headed to [value_place] .,i will be happy to help you find a train . can you tell me where you will be departing from ?,i can help with that . what day will you be traveling ?,i can help you with that . where are you departing from and going to ?,i can help you with that . what day will you be traveling and where will you be departing from ?,"You are looking for information in Cambridge<br/>You are looking for a <span class='emphasis'>train</span>. The train should <span class='emphasis'>arrive by 18:30</span> and should go to <span class='emphasis'>cambridge</span><br/>The train should depart from <span class='emphasis'>london kings cross</span> and should leave on <span class='emphasis'>tuesday</span><br/>Make sure you get <span class='emphasis'>price</span><br/>You are also looking for a <span class='emphasis'>particular hotel</span>. Its name is called <span class='emphasis'>archway house</span><br/>Make sure you get <span class='emphasis'>whether they have internet</span>, <span class='emphasis'>hotel type</span>, and <span class='emphasis'>price range</span>"
PMUL1987.json,3,"U1: i need a place to stay in [value_place] . i am looking for a hotel with [value_count] stars .<br/>S1: is there a certain area you would like to be in ?<br/>U2: i do not really have an area in mind . i would just like for it to have free wifi and be a hotel instead of a guesthouse .<br/>S2: [hotel_name] over in [value_area] would work perfectly for you then ! they do have free wifi and are a [value_pricerange] -ly priced [value_count] star hotel . would you like a room ?<br/>U3: yes , i would like to book it for [value_count] nights for [value_count] people starting on [value_day] .<br/>S3: i have booked the [hotel_name] for you for [value_count] nights starting on [value_day] . the reference number is [hotel_reference] . is there anything else i can help you with today ?","yes , i would also like to find a train from [value_place] .",okay where is the destination and what day would you like to travel ?,what is your destination ?,where will you be departing from ?,what day and time would you like to travel ?,You are planning your trip in Cambridge<br/>You are looking for a <span class='emphasis'>place to stay</span>. The hotel should be in the type of <span class='emphasis'>hotel</span> and should have <span class='emphasis'>a star of 0</span><br/>The hotel should <span class='emphasis'>include free wifi</span><br/>Once you find the <span class='emphasis'>hotel</span> you want to book it for <span class='emphasis'>2 people</span> and <span class='emphasis'>5 nights</span> starting from <span class='emphasis'>monday</span><br/>Make sure you get the <span class='emphasis'>reference number</span><br/>You are also looking for a <span class='emphasis'>train</span>. The train should <span class='emphasis'>arrive by 12:45</span> and should depart from <span class='emphasis'>cambridge</span><br/>The train should leave on <span class='emphasis'>saturday</span> and should go to <span class='emphasis'>birmingham new street</span><br/>Once you find the train you want to make a booking for <span class='emphasis'>the same group of people</span><br/>Make sure you get the <span class='emphasis'>reference number</span>
PMUL4672.json,4,"U1: i am planning a trip in [value_place] .<br/>S1: will you need help with transportation , food , lodging or attractions while there ?<br/>U2: i am looking for an attraction called [attraction_name] .<br/>S2: yes , [attraction_name] is a boat attraction located in the [value_area] part of town , would you like their phone number ?<br/>U3: yes , i would like their phone number and postcode , please ?<br/>S3: their phone number is [attraction_phone] , and their postcode is [attraction_postcode] . will that be all ?<br/>U4: i am are also looking for a train . the train should depart from [value_place] and should leave after [value_time] . the train should leave on [value_day] and should go to [value_place] .<br/>S4: how about [train_id] that leaves at [value_time]","yes , that should work . can you book me for [value_count] ticket please ?",your seat has been booked and [value_price] gbp will be payable at the station . your reference number is [train_reference] . what else can i do for you ?,i have booked you [value_count] tickets on the [train_id] . your reference number is [train_reference] . is there anything else i can help you with ?,"yes , i have booked [value_count] tickets for you . the reference number is [train_reference] .",i have booked [value_count] tickets for you . the total fee is [value_price] gbp payable at the station . your reference number is [train_reference] . is there anything else i can help you with ?,You are planning your trip in Cambridge<br/>You are looking for a <span class='emphasis'>particular attraction</span>. Its name is called <span class='emphasis'>camboats</span><br/>Make sure you get <span class='emphasis'>postcode</span> and <span class='emphasis'>phone number</span><br/>You are also looking for a <span class='emphasis'>train</span>. The train should depart from <span class='emphasis'>stansted airport</span> and should <span class='emphasis'>leave after 14:45</span><br/>The train should leave on <span class='emphasis'>monday</span> and should go to <span class='emphasis'>cambridge</span><br/>Once you find the train you want to make a booking for <span class='emphasis'>1 people</span><br/>Make sure you get the <span class='emphasis'>reference number</span>
MUL0760.json,2,"U1: i am looking for a place to stay . could you find me a place in the [value_area] of town that is [value_pricerange] ?<br/>S1: there are [value_count] hotel -s in that area that are in the [value_pricerange] price range , [value_count] is a [value_count] star and the other [value_count] star . which [value_count] would you prefer ?<br/>U2: i need it to have free wifi and free parking . does [value_count] of them offer both ?<br/>S2: yes , they both do . may i recommend [hotel_name] ?","absolutely , can you provide me with the postcode and hotel type of the [hotel_name] ?","sure , the postcode is [hotel_postcode] . can i book a room for you ?","yes , it is a guesthouse . the postcode is [hotel_postcode] .","sure , the phone number is [hotel_phone] and the postcode is [hotel_postcode] .",[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] . the postcode is [hotel_postcode] .,You are planning your trip in Cambridge<br/>You are looking for a <span class='emphasis'>place to stay</span>. The hotel should be in the <span class='emphasis'>centre</span> and should be in the <span class='emphasis'>expensive</span> price range<br/>The hotel should <span class='emphasis'>include free wifi</span> and should <span class='emphasis'>include free parking</span><br/>Make sure you get <span class='emphasis'>postcode</span> and <span class='emphasis'>hotel type</span><br/>You are also looking for a <span class='emphasis'>train</span>. The train should leave on <span class='emphasis'>wednesday</span> and should <span class='emphasis'>arrive by 13:15</span><br/>The train should depart from <span class='emphasis'>broxbourne</span> and should go to <span class='emphasis'>cambridge</span><br/>Once you find the train you want to make a booking for <span class='emphasis'>3 people</span><br/>Make sure you get the <span class='emphasis'>reference number</span>
PMUL0518.json,1,U1: i am looking for a restaurant called [restaurant_name] .<br/>S1: the [restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] . would you like the address or phone number ?,actually i know exactly where it is and would appreciate you booking a table for [value_count] at [value_time] on [value_day] .,"alright , i have booked your table on [value_day] for [value_count] at [value_time] . is there anything else i can help you with ?",booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] .,your reference number is [restaurant_reference] .,i was able to book a table for [value_count] at [value_time] on [value_day] . your reference number is [restaurant_reference] . is there anything else i can help you with ?,You are planning your trip in Cambridge<br/>You are looking for a <span class='emphasis'>particular restaurant</span>. Its name is called <span class='emphasis'>golden wok</span><br/>Once you find the <span class='emphasis'>restaurant</span> you want to book a table for <span class='emphasis'>2 people</span> at <span class='emphasis'>18:15</span> on <span class='emphasis'>monday</span><br/>Make sure you get the <span class='emphasis'>reference number</span><br/>You are also looking for a <span class='emphasis'>train</span>. The train should depart from <span class='emphasis'>cambridge</span> and should <span class='emphasis'>arrive by 20:45</span><br/>The train should leave on <span class='emphasis'>tuesday</span> and should go to <span class='emphasis'>norwich</span><br/>Make sure you get <span class='emphasis'>departure time</span>
MUL1598.json,5,"U1: i am looking for an [value_pricerange] restaurant in the [value_area] area<br/>S1: i have [value_pricerange] and [value_pricerange] priced restaurant -s . [restaurant_name] serves [value_food] and is on the [value_pricerange] side . or may i suggest [restaurant_name] , they have asian ?<br/>U2: do any of them specialize in [value_food] ?<br/>S2: yes , both [restaurant_name] and [restaurant_name] serve [value_food] . can i book either for you ?<br/>U3: lets try [restaurant_name] . it will be just myself at [value_time] on [value_day] .<br/>S3: booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] .<br/>U4: great , thank you . can you help me with train schedules too ? i need to get to [value_place] from [value_place] .<br/>S4: on what day will you be traveling ?<br/>U5: i will be traveling on [value_day] and it should arrive in [value_place] by [value_time] .<br/>S5: there are [value_count] trains that will arrive before [value_time] , do you have a preferred departure time ?","no , any will be fine . i only need a ticket for myself .",i was able to book the [value_time] train which arrives at [value_time] . the cost is [value_price] gbp and your reference is [train_reference] . anything else i can assist you with ?,i have booked you on [train_id] . the total fee is [value_price] gbp payable at the station . reference number is [train_reference] .,i have booked you [value_count] tickets on the [train_id] . the reference number is [train_reference] .,i have booked [value_count] tickets for you . the total fee is [value_price] gbp payable at the station . your reference number is [train_reference] . is there anything else i can help you with ?,You are planning your trip in Cambridge<br/>You are looking for a <span class='emphasis'>restaurant</span>. The restaurant should be in the <span class='emphasis'>expensive</span> price range and should be in the <span class='emphasis'>north</span><br/>The restaurant should serve <span class='emphasis'>chinese</span> food<br/>Once you find the <span class='emphasis'>restaurant</span> you want to book a table for <span class='emphasis'>1 people</span> at <span class='emphasis'>16:45</span> on <span class='emphasis'>tuesday</span><br/>Make sure you get the <span class='emphasis'>reference number</span><br/>You are also looking for a <span class='emphasis'>train</span>. The train should depart from <span class='emphasis'>bishops stortford</span> and should go to <span class='emphasis'>cambridge</span><br/>The train should be on <span class='emphasis'>the same day as the restaurant booking</span> and should <span class='emphasis'>arrive by 12:45</span><br/>Once you find the train you want to make a booking for <span class='emphasis'>the same group of people</span><br/>Make sure you get the <span class='emphasis'>reference number</span>
SNG01272.json,2,"U1: help me reserve a taxi please<br/>S1: okay , what is your departure site ?<br/>U2: i will be leaving from [restaurant_name] fen ditton<br/>S2: okay . can i get a time that you would like to leave after or arrive by ?","i would like to arrive at the [attraction_name] by [value_time] , please .","great , you will be picked up in a [taxi_type] , the contact number is [taxi_phone] . is there anything else i can do for you ?",i have booked you a [taxi_type] . the contact number is [taxi_phone] .,i have booked you a taxi . it is a [taxi_type] and the contact number is [taxi_phone] .,i have booked you a [taxi_type] . the contact number is [taxi_phone] . is there anything else i can help you with ?,You want to book a <span class='emphasis'>taxi</span>. The taxi should <span class='emphasis'>arrive by 12:45</span> and should depart from <span class='emphasis'>pizza express Fen Ditton</span><br/>The taxi should go to <span class='emphasis'>sidney sussex college</span><br/>Make sure you get <span class='emphasis'>contact number</span> and <span class='emphasis'>car type</span>
PMUL0265.json,5,"U1: i am looking for a place to dine in the [value_area] that serves jamaican food .<br/>S1: i am sorry , i am not finding any place that serves jamaican food in the [value_area] of town . would you like to try another area ?<br/>U2: that is fine , how about a place that serves [value_food] food ?<br/>S2: there are several of those . do you have a price range you are looking for ?<br/>U3: i have no preference in price range .<br/>S3: i have [value_count] different [value_food] restaurant -s in the [value_area] of town . if you are looking for a truly authentic experience , might i suggest [restaurant_name] . they are [value_pricerange] .<br/>U4: that sounds perfect . can you book a table for me for [value_day] ?<br/>S4: sure . how many people will be dining on [value_day] ?<br/>U5: i need the reservation for [value_count] people for [value_time] for [value_day] .<br/>S5: okay , your table is booked for [restaurant_name] and your reference number is [restaurant_reference] .","perfect . also need to book a hotel , the [hotel_name] for [value_count] people , [value_count] nights from [value_day] . if that day fails , then [value_day] and provide the reference number .","all right , your room has been reserved . your reference number is [hotel_reference] . is there anything else i can help you with today ?",your booking was successful . your reference number is [hotel_reference] . is there anything else i can help you with ?,i was able to book you at [hotel_name] . your reference number is [hotel_reference] . is there anything else i can help you with ?,i have booked you at [hotel_name] for [value_count] nights starting [value_day] . your reference number is [hotel_reference] . is there anything else i can help you with ?,"You are planning your trip in Cambridge<br/>You are looking for a <span class='emphasis'>place to dine</span>. The restaurant should serve <span class='emphasis'>jamaican</span> food and should be in the <span class='emphasis'>centre</span><br/>If there is no such restaurant, how about one that serves <span class='emphasis'>indian</span> food<br/>Once you find the <span class='emphasis'>restaurant</span> you want to book a table for <span class='emphasis'>2 people</span> at <span class='emphasis'>14:30</span> on <span class='emphasis'>tuesday</span><br/>Make sure you get the <span class='emphasis'>reference number</span><br/>You are also looking for a <span class='emphasis'>particular hotel</span>. Its name is called <span class='emphasis'>autumn house</span><br/>Once you find the <span class='emphasis'>hotel</span> you want to book it for <span class='emphasis'>the same group of people</span> and <span class='emphasis'>2 nights</span> starting from <span class='emphasis'>the same day</span><br/>If the booking fails how about <span class='emphasis'>wednesday</span><br/>Make sure you get the <span class='emphasis'>reference number</span>"
MUL1650.json,1,U1: i am looking for a [value_food] restaurant in the [value_area] of [value_place] .<br/>S1: there are quite a few [value_food] restaurant -s in the area ! do you have a price range you would like to stay within ?,"no , anything is fine . can you suggest a great [value_count] ?",[restaurant_name] looks like a good place .,i would recommend the [restaurant_name] . would you like me to book you a table ?,"sure , [restaurant_name] is at [restaurant_address] . the phone number is [restaurant_phone] .",i would suggest [restaurant_name] . it is a [value_food] restaurant in the [value_area] . would you like me to book it for you ?,"You are traveling to Cambridge and looking forward to try local restaurants<br/>You are looking for a <span class='emphasis'>restaurant</span>. The restaurant should serve <span class='emphasis'>chinese</span> food and should be in the <span class='emphasis'>centre</span><br/>Make sure you get <span class='emphasis'>price range</span>, <span class='emphasis'>phone number</span>, and <span class='emphasis'>address</span><br/>You are also looking for a <span class='emphasis'>train</span>. The train should depart from <span class='emphasis'>peterborough</span> and should go to <span class='emphasis'>cambridge</span><br/>The train should leave on <span class='emphasis'>tuesday</span> and should <span class='emphasis'>leave after 15:15</span><br/>Once you find the train you want to make a booking for <span class='emphasis'>2 people</span><br/>Make sure you get the <span class='emphasis'>reference number</span>"
MUL1254.json,4,"U1: i want to find a brazilian restaurant that is [value_pricerange] .<br/>S1: i am very sorry , there are no results for [value_pricerange] brazilian restaurant -s . would you like to try for a different type of cuisine ?<br/>U2: do you have any restaurant -s in the [value_area] ?<br/>S2: i have [value_count] different [value_pricerange] restaurant -s in the [value_area] . [value_count] are [value_food] restaurant -s , and the other [value_count] serve [value_food] . do you have a preference ?<br/>U3: how about a [value_food] restaurant located in the [value_area]<br/>S3: there are [value_count] in that area . [hotel_name] , [hotel_name] , and [hotel_name] . is there any more information you would like about any of them ?<br/>U4: no , which [value_count] would you recommend ?<br/>S4: i have heard that [restaurant_name] is [value_count] of the best in town . can i reserve you a table there ?",book a table for [value_count] on [value_day] at [value_time] please . i'll need to have the reference number .,your reference number is [restaurant_reference] .,i have made those reservations and your reference number is [restaurant_reference] .,i was able to book a table for [value_count] at [value_time] on [value_day] . your reference number is [restaurant_reference] .,i have booked you a table for [value_count] at [restaurant_name] on [value_day] at [value_time] . your reference number is [restaurant_reference] . is there anything else i can help you with ?,"You are traveling to Cambridge and looking forward to try local restaurants<br/>You are looking for a <span class='emphasis'>place to dine</span>. The restaurant should be in the <span class='emphasis'>cheap</span> price range and should serve <span class='emphasis'>brazilian</span> food<br/>The restaurant should be in the <span class='emphasis'>centre</span><br/>If there is no such restaurant, how about one that serves <span class='emphasis'>italian</span> food<br/>Once you find the <span class='emphasis'>restaurant</span> you want to book a table for <span class='emphasis'>1 people</span> at <span class='emphasis'>19:45</span> on <span class='emphasis'>friday</span><br/>Make sure you get the <span class='emphasis'>reference number</span><br/>You are also looking for a <span class='emphasis'>particular hotel</span>. Its name is called <span class='emphasis'>allenbell</span><br/>Make sure you get <span class='emphasis'>whether they have free parking</span> and <span class='emphasis'>hotel type</span>"
PMUL3785.json,4,"U1: can you help me find information on the [hotel_name] ?<br/>S1: that is a great [value_count] star hotel . it is [value_pricerange] , but beautiful . what would you like to know ?<br/>U2: i want to book it for [value_count] nights<br/>S2: okay , what day would you like me to make the reservation for and for how many people ?<br/>U3: book it starting from [value_day] and it will be for [value_count] people and i'll also need the reference number . we also need to find a place to eat .<br/>S3: thee booking was successful and your reference number is [hotel_reference] .<br/>U4: something classy nearby for dinner , preferably [value_food] or [value_food] cuisine ?<br/>S4: there are many [value_food] restaurant -s . were you wanting something [value_pricerange] ?",yes i would like [value_count] in the [value_pricerange] range . if there s more than [value_count] whichever you recommend will be fine .,"i would recommend [restaurant_name] , it is an [value_pricerange] [value_food] restaurant at [value_count] norfolk street .",i would recommend the [restaurant_name] . would you like me to book you a table ?,i recommend [restaurant_name] . the address is [restaurant_address] and the phone number is [restaurant_phone] .,i would suggest [restaurant_name] . it is a [value_food] restaurant in the [value_area] . would you like me to book it for you ?,You are traveling to Cambridge and looking forward to try local restaurants<br/>You are looking for a <span class='emphasis'>particular hotel</span>. Its name is called <span class='emphasis'>gonville hotel</span><br/>Once you find the <span class='emphasis'>hotel</span> you want to book it for <span class='emphasis'>4 people</span> and <span class='emphasis'>5 nights</span> starting from <span class='emphasis'>friday</span><br/>Make sure you get the <span class='emphasis'>reference number</span><br/>You are also looking for a <span class='emphasis'>restaurant</span>. The restaurant should be in the <span class='emphasis'>centre</span> and should be in the <span class='emphasis'>expensive</span> price range<br/>Once you find the <span class='emphasis'>restaurant</span> you want to book a table for <span class='emphasis'>the same group of people</span> at <span class='emphasis'>14:15</span> on <span class='emphasis'>the same day</span><br/>Make sure you get the <span class='emphasis'>reference number</span>
PMUL1370.json,5,"U1: i would like to find a train from [value_place] that leaves [value_day] .<br/>S1: what is your destination ?<br/>U2: i would like to travel to [value_place] .<br/>S2: okay . where are you departing from ? and , do you have any particular time frame in mind ?<br/>U3: yes . the departure should be from [value_place] and arrive in [value_place] no later than [value_time] please .<br/>S3: i have [value_count] trains that arrive in [value_place] from [value_place] before [value_time] . the [train_id] leaves at [value_time] and arrives at [value_time] . would you like to book it ?<br/>U4: yes , that would be great . please make a booking for [value_count] people and send me a copy of the reference number .<br/>S4: booking was successful , the total fee is [value_price] gbp payable at the station . your reference number is [train_reference] . do you need anything else today ?<br/>U5: thank you , i am also looking for some place -s to go while i am there . i would like to check out some colleges in the [value_area] part of town .<br/>S5: there are [value_count] colleges in that part of town . [value_count] are free . would you like to hear them ?","what is the phone number , and address for a free college that you recommend ?",[attraction_name] is located on [attraction_address] . the phone number is [attraction_phone] . do you need anything else ?,[attraction_name] is located in the [value_area] part of town at [attraction_address] . the phone number is [attraction_phone] .,the phone number is [attraction_phone] and the address is [attraction_address] .,[attraction_name] is located at [attraction_address] in the [value_area] . their phone number is [attraction_phone] . is there anything else i can help you with ?,"You are planning your trip in Cambridge<br/>You are looking for a <span class='emphasis'>train</span>. The train should go to <span class='emphasis'>cambridge</span> and should leave on <span class='emphasis'>thursday</span><br/>The train should depart from <span class='emphasis'>stansted airport</span> and should <span class='emphasis'>arrive by 20:30</span><br/>Once you find the train you want to make a booking for <span class='emphasis'>4 people</span><br/>Make sure you get the <span class='emphasis'>reference number</span><br/>You are also looking for <span class='emphasis'>places to go</span> in town. The attraction should be in the type of <span class='emphasis'>college</span> and should be in the <span class='emphasis'>west</span><br/>Make sure you get <span class='emphasis'>phone number</span>, <span class='emphasis'>address</span>, and <span class='emphasis'>entrance fee</span>"
MUL1192.json,4,"U1: i was looking for a certain hotel called [hotel_name] please<br/>S1: i found it . [hotel_name] is at [hotel_address] , postcode [hotel_postcode] . the phone number is [hotel_phone] .<br/>U2: thanks . could you help me book rooms ? i need it for [value_count] people for [value_count] nights , starting [value_day] .<br/>S2: i have booked a [value_count] day stay at [attraction_name] for [value_count] people . the reference number is [attraction_reference]<br/>U3: great , can you tell me where the [attraction_name] is please ?<br/>S3: it is located on [attraction_address] in the [value_area] .<br/>U4: what type of attraction is this ?<br/>S4: the [attraction_name] is a museum type of attraction .","okay , thank you !",you are welcome . is there anything else i can help you with today ?,is there anything else i can help you with ?,is there anything else i can help you with ?,you are welcome . is there anything else i can help you with ?,You are traveling to Cambridge and excited about seeing local tourist attractions<br/>You are looking for a <span class='emphasis'>particular hotel</span>. Its name is called <span class='emphasis'>cityroomz</span><br/>Once you find the <span class='emphasis'>hotel</span> you want to book it for <span class='emphasis'>7 people</span> and <span class='emphasis'>5 nights</span> starting from <span class='emphasis'>thursday</span><br/>Make sure you get the <span class='emphasis'>reference number</span><br/>You are also looking for a <span class='emphasis'>particular attraction</span>. Its name is called <span class='emphasis'>scott polar museum</span><br/>Make sure you get <span class='emphasis'>attraction type</span>
MUL0947.json,8,"U1: i am looking for a museum to go to in [value_place] .<br/>S1: you are in luck ! [value_place] has a great number of museums . did you have an area in mind ?<br/>U2: perhaps the center of town . can you provide me with information regarding the entrance fee and a telephone number too ?<br/>S2: the [restaurant_name] is located in the [value_area] is free to enter and the phone number is [restaurant_phone] . can i help you with anything else ?<br/>U3: yes , i need help finding a place to eat . i would like it to be [value_pricerange] .<br/>S3: [value_place] is full of [value_pricerange] restaurant -s ? what is your favorite cuisine ?<br/>U4: i would prefer a restaurant that serves creative food in the [value_area] of town .<br/>S4: i did not find any [value_pricerange] restaurant -s that serve creative food in the [value_area] of town . would you like a different type of food , area , or price range ?<br/>U5: how about an [value_pricerange] restaurant in the [value_area] that serves [value_food] food ?<br/>S5: i'am sorry there are no restaurant -s creative food can i find you something else instead ?<br/>U6: yes , can you try to see if there might be [value_count] that serves [value_food] food in the center of town ?<br/>S6: the [restaurant_name] restaurant matches your criteria . would you like me to make a reservation ?<br/>U7: yes please , i need a table for [value_count] people at [value_time] on [value_day] . may i have the reference number for the booking ?<br/>S7: booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] . is there anything else i can help with ?<br/>U8: i am looking to get a taxi to atke me between the museum and the restaurant .<br/>S8: we can definitely help with that . do you need the taxi to the museum or to the restaurant , and what time do you need it ?","i need the taxi from the museum to the restaurant , arriving by my reservation at [value_time] .",i booked you a [taxi_type] and their phone number is [taxi_phone],i have booked a taxi for you . the car is a [taxi_type] and the contact number is [taxi_phone] .,i have booked you a taxi . it is a [taxi_type] and the contact number is [taxi_phone] .,i have booked you a [taxi_type] . the contact number is [taxi_phone] . is there anything else i can help you with ?,"You are planning your trip in Cambridge<br/>You are looking for <span class='emphasis'>places to go</span> in town. The attraction should be in the type of <span class='emphasis'>museum</span><br/>Make sure you get <span class='emphasis'>area</span>, <span class='emphasis'>entrance fee</span>, and <span class='emphasis'>phone number</span><br/>You are also looking for a <span class='emphasis'>place to dine</span>. The restaurant should be in the <span class='emphasis'>expensive</span> price range and should serve <span class='emphasis'>creative</span> food<br/>The restaurant should be in the <span class='emphasis'>centre</span><br/>If there is no such restaurant, how about one that serves <span class='emphasis'>turkish</span> food<br/>Once you find the <span class='emphasis'>restaurant</span> you want to book a table for <span class='emphasis'>8 people</span> at <span class='emphasis'>13:45</span> on <span class='emphasis'>sunday</span><br/>Make sure you get the <span class='emphasis'>reference number</span><br/>You also want to book a <span class='emphasis'>taxi</span> to commute between the two places<br/>You want to make sure it arrives the restaurant <span class='emphasis'>by the booked time</span><br/>Make sure you get <span class='emphasis'>contact number</span> and <span class='emphasis'>car type</span>"
PMUL1323.json,1,"U1: i am looking for a college in the [value_area] .<br/>S1: i apologize , i am unable to locate any colleges in the [value_area] . would you like to try another area ?","i am sorry , i meant the [value_area] .","i see . the [value_area] offers [value_count] colleges . most , like [attraction_name] on [attraction_address] , are free to visit .",there are [value_count] attractions in the [value_area] . i recommend [attraction_name] .,[attraction_name] is located at [attraction_address] and the postcode is [attraction_postcode] . their phone number is [attraction_phone] .,"there are [value_count] _UNK in the [value_area] . the [attraction_name] , [attraction_name] , and [attraction_name] . would you like more information on [value_count] of them ?","You are planning your trip in Cambridge<br/>You are looking for <span class='emphasis'>places to go</span> in town. The attraction should be in the type of <span class='emphasis'>college</span> and should be in the <span class='emphasis'>centre</span><br/>Make sure you get <span class='emphasis'>address</span>, <span class='emphasis'>phone number</span>, and <span class='emphasis'>entrance fee</span><br/>You are also looking for a <span class='emphasis'>train</span>. The train should depart from <span class='emphasis'>london liverpool street</span> and should <span class='emphasis'>arrive by 12:00</span><br/>The train should go to <span class='emphasis'>cambridge</span> and should leave on <span class='emphasis'>sunday</span><br/>Once you find the train you want to make a booking for <span class='emphasis'>2 people</span><br/>Make sure you get the <span class='emphasis'>reference number</span>"
MUL2275.json,3,"U1: i need a train to [value_place] , please<br/>S1: i would love to help you with that ! where is your departure location ?<br/>U2: [value_place] .<br/>S2: what day are you leaving and what time to you want to depart ?<br/>U3: i would like to leave on [value_day] and would like to arrive in [value_place] by [value_time] .<br/>S3: train [train_id] suits you needs and arrives by [value_time] . shall i book it for you ?",yea please book that train for [value_count] people .,i have booked [value_count] seats on [train_id] . the total is [value_price] gbp payable at the station . your reference number is [train_reference] . is there anything else ?,i have booked you [value_count] tickets on the [train_id] . your reference number is [train_reference] . is there anything else i can help you with ?,i have booked [value_count] tickets for you . your reference number is [train_reference] .,i have booked [value_count] tickets for you . the total fee is [value_price] gbp payable at the station . your reference number is [train_reference] . is there anything else i can help you with ?,You are looking for information in Cambridge<br/>You are looking for a <span class='emphasis'>train</span>. The train should <span class='emphasis'>arrive by 16:45</span> and should go to <span class='emphasis'>cambridge</span><br/>The train should leave on <span class='emphasis'>saturday</span> and should depart from <span class='emphasis'>london liverpool street</span><br/>Once you find the train you want to make a booking for <span class='emphasis'>4 people</span><br/>Make sure you get the <span class='emphasis'>reference number</span><br/>You are also looking for a <span class='emphasis'>particular hotel</span>. Its name is called <span class='emphasis'>huntingdon marriott hotel</span><br/>Once you find the <span class='emphasis'>hotel</span> you want to book it for <span class='emphasis'>the same group of people</span> and <span class='emphasis'>5 nights</span> starting from <span class='emphasis'>the same day</span><br/>Make sure you get the <span class='emphasis'>reference number</span>
MUL1189.json,8,"U1: can you give me directions to [attraction_name] in [value_place] ?<br/>S1: i can tell you that [attraction_name] is located at [attraction_address] , postcode cb[value_count]sj . does that help ?<br/>U2: yes , i will also need the phone number and entrance fee please .<br/>S2: the number is [attraction_phone] and it is free of charge .<br/>U3: can you give me the address please ?<br/>S3: the address is [hotel_address] . do you need anything else ?<br/>U4: hmm , that number does not seem like it would be correct . can you double check that for me ?<br/>S4: yes , i am so sorry for the error . the correct phone number is [attraction_phone] and admission is actually free .<br/>U5: can you help me find a [value_count] star hotel , and it does not matter if it does not have internet .<br/>S5: there are [value_count] options . do you have any other preferences to narrow the search ?<br/>U6: i would like it to be in the [value_pricerange] price range and include free parking .<br/>S6: i have [value_pricerange] hotel -s across [value_place] do you have an area in mind ?<br/>U7: no , but i do need free wifi . could you book a room for [value_day] ? i will need it for [value_count] nights . i will be alone .<br/>S7: booking was unsuccessful . would you like to shorten your stay or add another day ?<br/>U8: how about [value_count] night ? could you also please provide me with the reference number ? i would also like to book a taxi .<br/>S8: booking was successful at [hotel_name] . reference number is [hotel_reference] .",i would also like to book a taxi to go between the [value_count] . i would like to leave [attraction_name] by [value_time] .,i booked you a [taxi_type] . the contact number is [taxi_phone] . is there anything else i can assist you with ? .,i have booked a taxi for you . it will be a [taxi_type] and the contact number is [taxi_phone] .,i have booked you a taxi . it is a [taxi_type] and the contact number is [taxi_phone] .,i have booked you a [taxi_type] . the contact number is [taxi_phone] . is there anything else i can help you with ?,"You are planning your trip in Cambridge<br/>You are looking for a <span class='emphasis'>particular attraction</span>. Its name is called <span class='emphasis'>byard art</span><br/>Make sure you get <span class='emphasis'>entrance fee</span>, <span class='emphasis'>phone number</span>, and <span class='emphasis'>address</span><br/>You are also looking for a <span class='emphasis'>place to stay</span>. The hotel should have <span class='emphasis'>a star of 4</span> and <span class='emphasis'>doesn't need to include internet</span><br/>The hotel should be in the <span class='emphasis'>moderate</span> price range and should <span class='emphasis'>include free parking</span><br/>If there is no such hotel, how about one that has <span class='emphasis'>free wifi</span><br/>Once you find the <span class='emphasis'>hotel</span> you want to book it for <span class='emphasis'>1 people</span> and <span class='emphasis'>4 nights</span> starting from <span class='emphasis'>wednesday</span><br/>If the booking fails how about <span class='emphasis'>1 nights</span><br/>Make sure you get the <span class='emphasis'>reference number</span><br/>You also want to book a <span class='emphasis'>taxi</span> to commute between the two places<br/>You want to leave the <span class='emphasis'>attraction</span> by <span class='emphasis'>21:30</span><br/>Make sure you get <span class='emphasis'>contact number</span> and <span class='emphasis'>car type</span>"
SNG0008.json,0,nan,"hi , i would like to book a taxi from [hotel_name] to saint catherine s college .",in order to book you a taxi i will need to know either when you would like to leave or arrive by ?,what time would you like to leave ?,sure ! when would you like to arrive ?,i would be happy to help you with that . what time would you like to leave ?,You want to book a <span class='emphasis'>taxi</span>. The taxi should go to <span class='emphasis'>saint catharine's college</span> and should depart from <span class='emphasis'>a and b guest house</span><br/>The taxi should <span class='emphasis'>arrive by 06:00</span><br/>Make sure you get <span class='emphasis'>car type</span> and <span class='emphasis'>contact number</span>
